customer_id,month,persona,income,spending,savings,investments,loan_repayment,remaining_loan_balance,balance
7016835,2024-05,Saver,122977.86,49707.15,38209.8,25861.15,9199.76,302596.93,79371.48
7016835,2024-06,Saver,135486.44,72135.16,28516.87,23837.02,10997.38,291599.55,25947.66
7016835,2024-07,Saver,135216.3,77022.24,18288.89,31469.07,8436.1,283163.45,-39648.35
7016835,2024-08,Saver,158583.95,90258.84,23972.81,31214.64,13137.67,270025.78,-117511.31
7016835,2024-09,Saver,135354.12,74098.75,21696.6,28087.45,11471.32,258554.45,-179980.42
7016835,2024-10,Saver,138741.55,73420.49,31981.28,22184.0,11155.78,247398.67,-231466.2
7016835,2024-11,Saver,145816.37,62888.24,45743.14,27530.55,9654.45,237744.22,-256889.22
7016835,2024-12,Saver,141415.04,58663.6,45082.16,29947.01,7722.27,230021.95,-276695.59
10309500,2024-01,Risk-Taker,44077.24,29882.85,10839.78,2809.19,545.42,718.58,8538.96
10309500,2024-02,Risk-Taker,46280.79,26091.3,15595.46,3999.4,594.62,123.96,-2351.53
10309500,2024-03,Risk-Taker,43973.73,29149.98,9433.76,3391.89,1998.1,0.0,-23896.25
10309500,2024-04,Risk-Taker,42681.28,25678.06,10759.78,6186.41,57.03,0.0,-38562.24
10309500,2024-05,Risk-Taker,43201.11,28669.63,10637.73,3276.17,617.57,0.0,-57047.9
10309500,2024-06,Risk-Taker,45481.71,24168.25,18742.03,2320.89,250.53,0.0,-62608.61
10309500,2024-07,Risk-Taker,42731.6,25603.12,13762.46,2664.96,701.06,0.0,-75017.08
10309500,2024-08,Risk-Taker,39668.53,19839.11,14378.69,5261.43,189.3,0.0,-80403.73
10309500,2024-09,Risk-Taker,41340.94,27075.78,9240.65,4554.42,470.08,0.0,-98481.21
10309500,2024-10,Risk-Taker,44655.38,27769.26,10380.49,4308.39,2197.24,0.0,-117851.8
10309500,2024-11,Risk-Taker,47415.58,23754.29,18650.02,4161.75,849.52,0.0,-123597.51
10309500,2024-12,Risk-Taker,42913.8,23634.57,13916.53,3252.39,2110.31,0.0,-135263.24
9676306,2024-01,Risk-Taker,94786.32,60638.4,19799.99,13490.95,856.98,998277.02,412154.16
9676306,2024-02,Risk-Taker,93484.13,56206.59,23332.25,13929.99,15.3,998261.72,379961.01
9676306,2024-03,Risk-Taker,111546.69,67876.95,26526.74,16233.58,909.43,997352.29,338513.05
9676306,2024-04,Risk-Taker,105776.85,63115.62,27232.48,14380.7,1048.05,996304.24,302300.9
9676306,2024-05,Risk-Taker,101820.89,62454.26,32551.68,6013.97,800.98,995503.27,271898.04
9676306,2024-06,Risk-Taker,106428.97,66220.3,33247.25,6887.74,73.68,995429.58,239195.7
9676306,2024-07,Risk-Taker,102747.67,56754.27,37843.18,7716.97,433.26,994996.33,220237.2
9676306,2024-08,Risk-Taker,98765.91,52907.39,37256.74,7219.73,1382.04,993614.28,203565.49
9676306,2024-09,Risk-Taker,107944.23,65543.44,25691.78,12018.81,4690.2,988924.08,159624.56
9676306,2024-10,Risk-Taker,94070.71,59312.59,25657.7,8455.5,644.93,988279.16,125747.52
9676306,2024-11,Risk-Taker,88629.44,51415.41,21696.64,12544.07,2973.31,985305.85,93682.65
9676306,2024-12,Risk-Taker,102873.3,68508.68,15726.9,14815.92,3821.8,981484.05,37819.87
9305177,2024-01,Spender,146664.07,111761.32,23068.75,8311.04,3522.96,0.0,385411.02
9305177,2024-02,Spender,142490.27,100707.12,27594.23,7493.44,6695.47,0.0,305977.32
9305177,2024-03,Spender,132739.41,100449.77,17958.48,8126.12,6205.03,0.0,217687.31
9305177,2024-04,Spender,132735.7,111999.74,10490.09,7235.31,3010.56,0.0,113528.87
9305177,2024-05,Spender,156984.81,125815.23,15269.03,10929.44,4971.11,0.0,-1441.98
9305177,2024-06,Spender,149256.11,129100.39,6383.64,6716.96,7055.12,0.0,-130878.0
9305177,2024-07,Spender,135358.73,114091.49,12931.19,4832.69,3503.35,0.0,-235300.02
9305177,2024-08,Spender,146250.44,124730.62,8605.61,5916.63,6997.59,0.0,-358126.78
9305177,2024-09,Spender,126299.42,100072.21,19385.45,4211.75,2630.01,0.0,-441232.96
9305177,2024-10,Spender,138995.67,116099.88,15533.86,4310.96,3050.97,0.0,-544634.41
9305177,2024-11,Spender,140248.76,120183.89,12020.01,5093.72,2951.13,0.0,-655494.73
9305177,2024-12,Spender,144432.0,114454.0,21032.34,3477.56,5468.1,0.0,-754210.61
8842973,2024-01,Saver,89481.7,44021.04,18994.76,20062.82,6403.08,972364.92,241831.77
8842973,2024-02,Saver,96582.62,41000.32,33892.79,15127.54,6561.97,965802.95,228918.65
8842973,2024-03,Saver,93598.46,41928.49,24808.16,21314.95,5546.86,960256.09,207317.21
8842973,2024-04,Saver,96526.48,46128.26,27206.23,15648.77,7543.23,952712.87,181634.39
8842973,2024-05,Saver,97941.8,39714.11,36209.33,16983.42,5034.93,947677.93,173943.85
8842973,2024-06,Saver,95967.43,51724.06,20813.35,15500.81,7929.21,939748.72,135878.96
8842973,2024-07,Saver,93233.37,47184.18,22614.54,15902.04,7532.62,932216.1,104571.81
8842973,2024-08,Saver,97615.7,46286.79,26907.76,19291.57,5129.57,927086.53,81027.77
8842973,2024-09,Saver,85797.87,36560.38,30777.39,12976.69,5483.41,921603.12,70410.21
8842973,2024-10,Saver,87639.39,42263.61,16131.38,21660.77,7583.64,914019.48,37777.39
8842973,2024-11,Saver,92418.31,43471.5,26978.45,15071.18,6897.17,907122.31,15140.73
8842973,2024-12,Saver,89603.46,41568.92,21201.81,22210.17,4622.56,902499.75,-8738.43
4872148,2024-01,Saver,42664.84,25178.65,3974.98,9921.19,3590.03,3566.97,472360.36
4872148,2024-02,Saver,48628.95,21473.4,12720.99,11265.82,3168.75,398.23,461002.5
4872148,2024-03,Saver,47057.64,24361.36,7258.35,11442.84,3995.09,0.0,440476.54
4872148,2024-04,Saver,43597.22,20299.36,9440.09,10314.74,3543.03,0.0,426589.97
4872148,2024-05,Saver,47365.59,19421.03,14674.42,9623.27,3646.88,0.0,418677.65
4872148,2024-06,Saver,45277.51,19399.16,15461.49,6890.21,3526.65,0.0,411557.83
4872148,2024-07,Saver,44891.84,25436.16,7998.56,7504.4,3952.72,0.0,390542.75
4872148,2024-08,Saver,41833.04,17286.22,12805.44,8901.01,2840.37,0.0,383666.65
4872148,2024-09,Saver,41669.04,17712.08,10077.57,10329.23,3550.16,0.0,372998.43
4872148,2024-10,Saver,43070.61,23952.18,4901.53,10600.75,3616.15,0.0,350861.67
4872148,2024-11,Saver,42148.83,22063.43,10223.79,6705.51,3156.08,0.0,336201.22
4872148,2024-12,Saver,48106.78,22293.71,10461.47,11368.42,3983.17,0.0,320954.23
2505580,2024-01,Saver,116831.34,66199.33,21792.39,18910.83,9928.79,119955.21,-9166.18
2505580,2024-02,Saver,120273.93,52444.1,27397.84,29934.36,10497.63,109457.59,-43213.34
2505580,2024-03,Saver,114036.06,62624.87,18510.91,23910.09,8990.19,100467.4,-95121.99
2505580,2024-04,Saver,110786.79,61019.76,19754.15,21884.53,8128.34,92339.06,-143421.72
2505580,2024-05,Saver,124405.96,53962.0,37424.25,23907.06,9112.65,83226.4,-167876.77
2505580,2024-06,Saver,112237.88,55360.14,28667.39,22286.05,5924.3,77302.11,-199379.52
2505580,2024-07,Saver,132075.29,69628.56,25152.65,28669.94,8624.14,68677.97,-251046.06
2505580,2024-08,Saver,125349.97,73365.67,19931.41,24754.79,7298.1,61379.87,-310540.68
2505580,2024-09,Saver,111862.06,47551.07,30417.36,23171.7,10721.92,50657.95,-337237.73
2505580,2024-10,Saver,113640.51,59824.93,25162.04,20526.71,8126.83,42531.11,-379001.12
2505580,2024-11,Saver,116857.22,69241.34,18362.73,18228.64,11024.51,31506.6,-439992.81
2505580,2024-12,Saver,119004.11,65052.0,17974.18,27057.79,8920.14,22586.47,-494637.88
16037635,2024-01,Saver,70584.41,35403.75,14005.53,14264.45,6910.68,900467.32,216669.32
16037635,2024-02,Saver,71326.16,32851.56,17970.08,16313.93,4190.59,896276.73,198412.95
16037635,2024-03,Saver,69759.24,39059.42,9799.22,13959.32,6941.27,889335.46,162909.44
16037635,2024-04,Saver,71008.78,39341.31,7804.85,17025.89,6836.72,882498.73,125387.55
16037635,2024-05,Saver,72251.62,40496.34,10848.21,16904.57,4002.5,878496.23,92582.14
16037635,2024-06,Saver,62523.75,29559.03,17945.79,11663.05,3355.88,875140.36,78196.17
16037635,2024-07,Saver,65616.5,28759.22,17144.59,15095.37,4617.32,870523.04,62719.0
16037635,2024-08,Saver,67092.66,29163.2,15273.75,16396.59,6259.12,864263.92,43390.27
16037635,2024-09,Saver,78470.79,45483.42,7540.51,18296.6,7150.25,857113.67,-788.07
16037635,2024-10,Saver,66895.12,39319.71,7428.19,15971.6,4175.62,852938.04,-36056.63
16037635,2024-11,Saver,66016.55,30153.56,15701.44,14544.55,5617.0,847321.04,-55398.53
16037635,2024-12,Saver,66258.23,27699.35,22299.22,11621.19,4638.47,842682.57,-64856.07
4991171,2024-01,Risk-Taker,56206.17,37470.32,12197.14,5116.35,1422.36,921883.64,401272.28
4991171,2024-02,Risk-Taker,53246.93,33289.87,12914.13,5900.86,1142.08,920741.56,380049.51
4991171,2024-03,Risk-Taker,52300.57,35574.01,8365.32,5860.5,2500.75,918240.81,350633.1
4991171,2024-04,Risk-Taker,55947.92,31354.98,19939.02,3818.35,835.58,917405.23,338572.47
4991171,2024-05,Risk-Taker,51727.67,26519.9,17115.2,6357.9,1734.66,915670.57,327751.0
4991171,2024-06,Risk-Taker,53876.63,36463.2,8420.92,7531.88,1460.62,914209.95,298624.7
4991171,2024-07,Risk-Taker,52503.55,32112.38,13484.6,6884.8,21.77,914188.18,280319.39
4991171,2024-08,Risk-Taker,53374.24,33766.95,11671.01,7608.95,327.33,913860.85,258276.57
4991171,2024-09,Risk-Taker,50069.32,26715.11,16482.71,4585.27,2286.22,911574.63,245987.21
4991171,2024-10,Risk-Taker,50330.33,25923.47,17273.71,6934.95,198.19,911376.44,237486.01
4991171,2024-11,Risk-Taker,52614.48,26477.74,17734.1,6455.6,1947.04,909429.4,227118.1
4991171,2024-12,Risk-Taker,53325.84,32360.37,16634.99,3584.25,746.23,908683.17,210825.71
16054050,2024-01,Risk-Taker,55384.83,34574.14,11586.32,7281.97,1942.4,109720.6,298332.87
16054050,2024-02,Risk-Taker,52130.96,35328.12,10856.44,5284.53,661.87,109058.73,273463.55
16054050,2024-03,Risk-Taker,49313.13,26658.89,18556.53,3955.4,142.32,108916.41,265416.65
16054050,2024-04,Risk-Taker,55169.85,32997.9,13525.16,7280.06,1366.73,107549.68,244941.18
16054050,2024-05,Risk-Taker,56402.14,36076.77,16947.67,3098.36,279.35,107270.33,225687.65
16054050,2024-06,Risk-Taker,56250.34,29136.47,23428.2,3236.03,449.64,106820.69,219691.54
16054050,2024-07,Risk-Taker,52695.38,27161.96,19859.29,3695.09,1979.04,104841.65,210594.6
16054050,2024-08,Risk-Taker,55785.13,38840.28,9403.39,5641.24,1900.22,102941.43,179539.55
16054050,2024-09,Risk-Taker,57262.37,29190.15,24058.2,3812.76,201.26,102740.17,174396.98
16054050,2024-10,Risk-Taker,53878.54,29123.4,17509.53,5515.58,1730.02,101010.15,161328.87
16054050,2024-11,Risk-Taker,51415.23,35681.57,11974.2,2941.49,817.97,100192.18,136950.6
16054050,2024-12,Risk-Taker,52078.43,27275.97,16194.95,7214.89,1392.62,98799.55,124837.7
5498040,2024-01,Risk-Taker,75884.4,44066.14,22155.71,6482.05,3180.5,534143.5,162252.17
5498040,2024-02,Risk-Taker,76046.49,48412.62,19970.94,5907.8,1755.14,532388.37,132350.75
5498040,2024-03,Risk-Taker,78587.76,41049.57,25848.25,11598.27,91.67,532296.7,117637.67
5498040,2024-04,Risk-Taker,71387.55,38353.12,23967.65,6833.04,2233.75,530062.95,101360.1
5498040,2024-05,Risk-Taker,82571.3,47194.41,25132.44,6593.85,3650.6,526412.35,75977.23
5498040,2024-06,Risk-Taker,77396.25,46327.49,25988.74,3964.85,1115.16,525297.18,54721.55
5498040,2024-07,Risk-Taker,70987.89,48664.91,15117.37,6086.88,1118.72,524178.46,20359.64
5498040,2024-08,Risk-Taker,75190.92,38419.42,25211.14,10338.11,1222.24,522956.22,6446.03
5498040,2024-09,Risk-Taker,86559.61,52310.35,24013.71,7950.98,2284.56,520671.66,-23737.63
5498040,2024-10,Risk-Taker,74373.79,40406.67,23482.59,8554.67,1929.86,518741.8,-42163.83
5498040,2024-11,Risk-Taker,83264.17,50318.49,20713.6,10043.09,2188.99,516552.81,-73455.56
5498040,2024-12,Risk-Taker,77068.07,42797.54,27251.09,4934.65,2084.79,514468.02,-90840.06
8197602,2024-01,Spender,131726.57,106931.19,10274.44,9388.37,5132.58,297508.42,170264.09
8197602,2024-02,Spender,123132.08,101407.9,13250.03,5235.1,3239.05,294269.37,79128.93
8197602,2024-03,Spender,136880.73,115118.05,8034.16,8058.18,5670.35,288599.02,-33222.4
8197602,2024-04,Spender,130895.99,103574.17,15745.86,7459.63,4116.32,284482.7,-124794.05
8197602,2024-05,Spender,140644.76,105570.62,23978.09,6410.74,4685.31,279797.38,-210751.36
8197602,2024-06,Spender,144855.42,129498.75,1246.12,10177.85,3932.7,275864.68,-342427.8
8197602,2024-07,Spender,137133.04,122057.63,1673.64,8012.84,5388.94,270475.75,-467800.09
8197602,2024-08,Spender,137042.0,108152.56,13071.02,9322.32,6496.1,263979.65,-568911.61
8197602,2024-09,Spender,152616.99,120913.14,14112.58,10308.36,7282.91,256696.74,-682479.65
8197602,2024-10,Spender,138677.51,114475.61,9232.17,10652.77,4316.95,252379.79,-791507.41
8197602,2024-11,Spender,134492.64,108833.97,12641.56,9805.11,3212.01,249167.78,-890421.57
8197602,2024-12,Spender,142163.59,107712.95,26172.94,2847.75,5429.94,243737.84,-977249.13
4212428,2024-01,Saver,109975.74,56339.88,28557.26,16831.2,8247.4,55327.6,387614.54
4212428,2024-02,Saver,105698.7,45550.11,34946.44,19329.66,5872.48,49455.13,372104.87
4212428,2024-03,Saver,108835.77,59826.51,14963.27,26414.77,7631.22,41823.9,320931.15
4212428,2024-04,Saver,107769.22,58742.89,23733.92,17739.88,7552.53,34271.37,279256.65
4212428,2024-05,Saver,111819.32,53848.17,29271.1,21800.54,6899.51,27371.86,248870.1
4212428,2024-06,Saver,113661.63,50360.83,32948.42,24643.46,5708.92,21662.93,226980.94
4212428,2024-07,Saver,108356.39,61125.18,21325.15,16854.68,9051.37,12611.56,178972.26
4212428,2024-08,Saver,112419.06,67160.19,11793.22,24906.16,8559.49,4052.07,116291.11
4212428,2024-09,Saver,111707.05,48002.19,32008.76,25693.81,6002.28,0.0,95580.08
4212428,2024-10,Saver,108578.55,59718.17,13860.23,26579.89,8420.25,0.0,42630.88
4212428,2024-11,Saver,110774.51,50876.25,27763.06,23115.17,9020.02,0.0,11653.43
4212428,2024-12,Saver,111108.5,50420.65,27816.74,26162.02,6709.09,0.0,-16351.46
11008174,2024-01,Risk-Taker,163030.57,113354.41,23409.36,19893.98,6372.83,102781.17,381911.82
11008174,2024-02,Risk-Taker,153373.21,83261.29,44857.27,19684.91,5569.74,97211.43,338922.3
11008174,2024-03,Risk-Taker,148305.16,85869.12,34156.51,22055.82,6223.71,90987.72,282088.78
11008174,2024-04,Risk-Taker,151409.61,81847.73,51564.14,13291.39,4706.35,86281.37,247763.41
11008174,2024-05,Risk-Taker,145913.94,93279.82,37795.92,10707.35,4130.85,82150.52,188684.03
11008174,2024-06,Risk-Taker,149741.93,93252.52,29318.07,21288.54,5882.8,76267.72,119931.2
11008174,2024-07,Risk-Taker,161129.92,85804.97,59810.71,13788.06,1726.19,74541.53,92900.15
11008174,2024-08,Risk-Taker,141525.32,77701.31,46462.96,13482.86,3878.2,70663.34,58457.75
11008174,2024-09,Risk-Taker,138739.14,71042.59,49459.94,12251.04,5985.57,64677.77,31502.09
11008174,2024-10,Risk-Taker,144766.08,94535.08,38873.87,8527.43,2829.7,61848.07,-26562.45
11008174,2024-11,Risk-Taker,154962.76,80392.46,46979.62,22610.68,4980.0,56868.07,-63824.75
11008174,2024-12,Risk-Taker,158787.37,91416.8,53605.7,12234.39,1530.48,55337.59,-102554.61
13181807,2024-01,Saver,130840.45,69980.25,26345.13,25145.5,9369.58,0.0,281622.58
13181807,2024-02,Saver,139486.23,69483.84,27044.17,29916.2,13042.02,0.0,227636.71
13181807,2024-03,Saver,142353.3,78003.89,35006.63,21600.36,7742.42,0.0,177977.06
13181807,2024-04,Saver,166569.26,90321.1,30367.06,35199.53,10681.58,0.0,109101.42
13181807,2024-05,Saver,145388.99,66171.51,33617.46,31712.85,13887.16,0.0,64245.85
13181807,2024-06,Saver,140915.29,57666.19,48761.82,23578.59,10908.69,0.0,45611.72
13181807,2024-07,Saver,141265.13,77758.87,22050.33,27709.78,13746.15,0.0,-22457.49
13181807,2024-08,Saver,138022.43,56007.79,41282.01,30360.93,10371.7,0.0,-46036.93
13181807,2024-09,Saver,144237.66,71023.53,33251.65,28021.39,11941.1,0.0,-94348.84
13181807,2024-10,Saver,140706.52,62144.43,38393.99,31992.97,8175.13,0.0,-124674.77
13181807,2024-11,Saver,149807.17,60653.84,41484.99,34140.35,13527.99,0.0,-155664.58
13181807,2024-12,Saver,158205.75,88993.07,23843.93,34722.85,10645.9,0.0,-229723.49
7896486,2024-01,Risk-Taker,145082.67,87526.27,37521.57,15069.85,4964.98,984784.02,299181.82
7896486,2024-02,Risk-Taker,146279.51,77831.36,55186.93,8507.98,4753.25,980030.77,272209.53
7896486,2024-03,Risk-Taker,138024.81,80260.37,39156.17,11939.4,6668.87,973361.9,225033.42
7896486,2024-04,Risk-Taker,147432.59,98295.13,26023.57,18107.83,5006.05,968355.85,148661.2
7896486,2024-05,Risk-Taker,139929.31,87794.77,40265.06,9552.41,2317.07,966038.77,99292.04
7896486,2024-06,Risk-Taker,136231.02,74213.93,42565.1,19144.19,307.81,965730.97,68292.61
7896486,2024-07,Risk-Taker,133997.82,76205.01,42892.25,13690.48,1210.09,964520.88,34454.3
7896486,2024-08,Risk-Taker,151039.96,88574.92,47574.29,11860.65,3030.1,961490.78,-8983.41
7896486,2024-09,Risk-Taker,133060.25,89322.47,29125.0,12229.89,2382.89,959107.89,-70952.26
7896486,2024-10,Risk-Taker,138747.73,73364.18,43229.04,19776.34,2378.16,956729.74,-102476.75
7896486,2024-11,Risk-Taker,138989.91,78958.29,48574.49,9665.04,1792.1,954937.64,-134169.39
7896486,2024-12,Risk-Taker,147477.75,86508.48,35616.57,18573.98,6778.73,948158.91,-190911.33
16033146,2024-01,Risk-Taker,59918.85,33107.98,19981.03,3927.13,2902.7,712647.3,436001.71
16033146,2024-02,Risk-Taker,55983.33,38129.41,11433.61,4398.14,2022.17,710625.12,407503.65
16033146,2024-03,Risk-Taker,55718.14,30971.19,18449.15,3715.29,2582.51,708042.61,392584.86
16033146,2024-04,Risk-Taker,56766.57,39320.4,8733.07,6296.27,2416.83,705625.78,359895.52
16033146,2024-05,Risk-Taker,53889.51,32483.11,15370.11,5073.75,962.55,704663.24,342073.66
16033146,2024-06,Risk-Taker,57548.04,31445.49,18775.84,5398.38,1928.34,702734.89,327745.59
16033146,2024-07,Risk-Taker,59178.2,31295.05,22339.84,5497.11,46.2,702688.69,319019.04
16033146,2024-08,Risk-Taker,57355.61,33255.05,20616.01,2991.02,493.53,702195.16,306036.03
16033146,2024-09,Risk-Taker,55214.69,28594.82,19141.08,4755.47,2723.32,699471.84,294096.74
16033146,2024-10,Risk-Taker,57425.02,37306.1,13497.66,5548.53,1072.73,698399.11,269493.0
16033146,2024-11,Risk-Taker,54165.46,34685.69,11435.15,5536.54,2508.08,695891.04,244011.22
16033146,2024-12,Risk-Taker,55903.43,36525.74,13923.11,5181.1,273.47,695617.57,221394.18
11736227,2024-01,Saver,73339.62,39532.06,12088.94,15744.16,5974.46,0.0,235288.62
11736227,2024-02,Saver,77201.77,40068.32,18267.39,12308.16,6557.89,0.0,207545.21
11736227,2024-03,Saver,66887.35,34585.49,15050.91,13822.07,3428.89,0.0,185272.85
11736227,2024-04,Saver,76595.99,41379.92,12437.03,16882.15,5896.89,0.0,151277.17
11736227,2024-05,Saver,69481.09,32549.48,13875.76,16339.41,6716.44,0.0,126703.99
11736227,2024-06,Saver,69421.29,41539.99,8656.95,12357.51,6866.84,0.0,87571.98
11736227,2024-07,Saver,75725.06,43850.49,10030.19,17971.72,3872.67,0.0,50777.59
11736227,2024-08,Saver,71590.88,38070.4,17110.89,11606.05,4803.55,0.0,25594.83
11736227,2024-09,Saver,67717.72,30586.49,20287.21,10363.57,6480.45,0.0,9333.28
11736227,2024-10,Saver,72578.02,34381.14,16994.36,14266.0,6936.52,0.0,-14276.72
11736227,2024-11,Saver,73160.07,31771.55,21171.42,15114.35,5102.76,0.0,-29223.89
11736227,2024-12,Saver,73408.59,35968.02,17374.91,13162.48,6903.18,0.0,-54062.06
9852374,2024-01,Risk-Taker,150776.87,103158.63,39707.32,7698.86,212.06,128453.94,-27083.42
9852374,2024-02,Risk-Taker,141690.23,90090.1,39618.16,7996.76,3985.22,124468.72,-81140.74
9852374,2024-03,Risk-Taker,145956.88,77348.7,57472.47,10146.94,988.77,123479.95,-101498.4
9852374,2024-04,Risk-Taker,150846.85,79970.64,62077.74,8194.62,603.86,122876.09,-119585.42
9852374,2024-05,Risk-Taker,154050.78,83735.55,50734.83,17816.67,1763.74,121112.35,-153459.05
9852374,2024-06,Risk-Taker,142062.42,80277.7,44589.46,15950.94,1244.33,119868.03,-189594.07
9852374,2024-07,Risk-Taker,146052.83,80409.63,49694.56,11120.82,4827.82,115040.21,-224580.92
9852374,2024-08,Risk-Taker,143838.64,78416.75,45271.22,18308.05,1842.61,113197.59,-258653.66
9852374,2024-09,Risk-Taker,162136.07,82059.26,49977.74,22228.71,7870.37,105327.22,-297494.12
9852374,2024-10,Risk-Taker,143031.45,98922.4,29721.49,8924.55,5463.01,99864.22,-371711.81
9852374,2024-11,Risk-Taker,151405.67,81269.78,53424.69,10802.85,5908.35,93955.87,-404925.1
9852374,2024-12,Risk-Taker,154954.59,79375.46,52958.23,22263.99,356.92,93598.95,-430586.05
5408464,2024-01,Saver,73347.21,30642.99,20749.05,16246.83,5708.34,882333.66,240563.06
5408464,2024-02,Saver,81806.97,40409.33,22860.77,12437.4,6099.46,876234.19,217536.91
5408464,2024-03,Saver,74634.96,32863.03,23129.88,14185.68,4456.36,871777.83,204056.68
5408464,2024-04,Saver,73219.02,32459.55,19156.45,15369.26,6233.75,865544.08,185288.29
5408464,2024-05,Saver,75062.7,36626.9,16694.42,14879.43,6861.95,858682.13,159237.84
5408464,2024-06,Saver,81022.12,38698.2,21248.11,14830.79,6245.01,852437.12,136284.27
5408464,2024-07,Saver,79603.0,36447.53,19073.48,18065.92,6016.07,846421.05,113797.44
5408464,2024-08,Saver,81561.04,45888.48,8465.71,19581.74,7625.1,838795.95,69728.66
5408464,2024-09,Saver,76849.11,41026.1,12220.16,17636.61,5966.24,832829.71,35838.31
5408464,2024-10,Saver,81276.91,46060.21,13819.37,15528.19,5869.14,826960.57,-1495.27
5408464,2024-11,Saver,75281.41,30785.68,23842.81,16694.12,3958.79,823001.78,-11562.22
5408464,2024-12,Saver,74382.29,36508.16,14256.19,17471.03,6146.91,816854.87,-39087.55
3252005,2024-01,Spender,27707.92,24875.85,686.71,1157.54,987.83,271763.17,377727.91
3252005,2024-02,Spender,25495.88,21916.47,1286.62,1539.59,753.22,271009.96,356421.82
3252005,2024-03,Spender,27140.41,22500.59,1910.98,1919.65,809.19,270200.76,335119.01
3252005,2024-04,Spender,27105.22,21619.77,2464.33,1909.06,1112.07,269088.69,314946.95
3252005,2024-05,Spender,27916.7,22406.05,3156.31,1525.39,828.95,268259.74,294944.52
3252005,2024-06,Spender,24445.09,21585.99,187.54,1813.12,858.44,267401.3,272778.28
3252005,2024-07,Spender,25044.91,19935.77,3579.01,926.23,603.9,266797.4,255863.93
3252005,2024-08,Spender,27363.67,23669.98,1413.68,1209.45,1070.56,265726.84,232597.54
3252005,2024-09,Spender,28051.89,25092.24,710.98,1077.96,1170.71,264556.13,207099.47
3252005,2024-10,Spender,27707.85,23734.65,1834.29,887.61,1251.31,263304.82,183992.17
3252005,2024-11,Spender,27249.67,24128.96,-291.6,2096.26,1316.05,261988.77,158360.38
3252005,2024-12,Spender,28840.15,20765.69,5211.08,1429.7,1433.67,260555.1,141443.58
8750015,2024-01,Saver,113969.15,61812.77,17189.38,24565.37,10401.63,2414.37,422747.24
8750015,2024-02,Saver,110543.32,60559.25,21622.75,19667.07,8694.25,0.0,376099.83
8750015,2024-03,Saver,123902.86,63363.41,22202.16,29871.39,8465.9,0.0,327966.25
8750015,2024-04,Saver,115578.69,69275.9,18484.06,21885.52,5933.21,0.0,272335.47
8750015,2024-05,Saver,121278.37,58677.85,31054.07,21947.23,9599.22,0.0,236209.84
8750015,2024-06,Saver,112188.51,48330.08,34450.65,23048.14,6359.63,0.0,217123.18
8750015,2024-07,Saver,122369.73,63278.55,23044.34,24906.73,11140.11,0.0,166994.21
8750015,2024-08,Saver,110766.22,47988.78,36150.75,17234.23,9392.45,0.0,146625.44
8750015,2024-09,Saver,118119.8,48685.49,45111.54,17948.15,6374.62,0.0,137574.28
8750015,2024-10,Saver,114943.64,53243.56,27167.23,26608.77,7924.08,0.0,104904.31
8750015,2024-11,Saver,128067.26,65143.71,31961.97,24168.43,6793.15,0.0,66137.84
8750015,2024-12,Saver,127277.6,70668.74,12490.25,31768.75,12349.86,0.0,-2802.07
3465605,2024-01,Saver,117566.34,50787.34,40720.84,18341.56,7716.6,713194.4,115631.97
3465605,2024-02,Saver,124747.22,67977.51,20483.16,24570.55,11716.0,701478.39,57650.15
3465605,2024-03,Saver,110015.29,59350.73,23558.92,17127.0,9978.63,691499.76,12736.06
3465605,2024-04,Saver,124042.08,72445.7,18154.26,26929.94,6512.17,684987.59,-46721.05
3465605,2024-05,Saver,113178.34,58969.32,23059.96,25468.69,5680.37,679307.22,-87037.35
3465605,2024-06,Saver,119324.36,48040.74,36500.3,23141.45,11641.87,667665.35,-109062.59
3465605,2024-07,Saver,107033.78,43812.51,36916.45,20050.82,6253.99,661411.36,-121210.1
3465605,2024-08,Saver,112362.81,64166.38,19761.23,22135.47,6299.74,655111.62,-170808.21
3465605,2024-09,Saver,116393.42,48452.27,39447.94,21746.24,6746.97,648364.65,-185472.2
3465605,2024-10,Saver,123554.49,58424.63,34546.13,18827.6,11756.14,636608.51,-220165.46
3465605,2024-11,Saver,109465.24,50113.52,34641.76,16806.58,7903.38,628705.13,-242700.28
3465605,2024-12,Saver,114500.66,54470.88,26176.92,23972.91,9879.95,618825.18,-279675.55
1084416,2024-01,Saver,156582.46,66916.35,43048.68,32360.88,14256.54,486295.46,168529.84
1084416,2024-02,Saver,176137.47,98288.23,31702.88,36895.95,9250.4,477045.06,94538.88
1084416,2024-03,Saver,153242.34,67496.96,51897.36,25076.49,8771.53,468273.53,71421.59
1084416,2024-04,Saver,156893.22,82336.21,26782.93,33578.12,14195.96,454077.57,3351.25
1084416,2024-05,Saver,172928.06,92814.11,35811.31,35136.52,9166.12,444911.44,-61060.85
1084416,2024-06,Saver,167664.37,100261.87,31885.65,27063.36,8453.5,436457.94,-136537.41
1084416,2024-07,Saver,156645.26,88334.97,29874.31,23667.86,14768.12,421689.82,-208582.8
1084416,2024-08,Saver,167215.46,97574.21,24249.32,36140.71,9251.23,412438.6,-289351.88
1084416,2024-09,Saver,169841.39,99159.89,23310.89,37373.37,9997.23,402441.37,-373329.45
1084416,2024-10,Saver,167101.61,73054.53,37864.14,41764.82,14418.12,388023.25,-420849.72
